tile_id,disaster,damage_ratio,has_gt_damage,gt_pixels,pred_pixels,tp,fp,fn,tn,dice,iou,fpr_on_empty
midwest-flooding_00000005_post_disaster_r0_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000005_post_disaster_r0_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000021_post_disaster_r0_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000021_post_disaster_r256_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000021_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000021_post_disaster_r768_c768,midwest-flooding,0.0092620849609375,True,607,0,0,0,607,64929,0.0,0.0,
midwest-flooding_00000022_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000022_post_disaster_r512_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000023_post_disaster_r256_c256,midwest-flooding,0.0322723388671875,True,2115,0,0,0,2115,63421,0.0,0.0,
midwest-flooding_00000023_post_disaster_r256_c512,midwest-flooding,0.019805908203125,True,1298,0,0,0,1298,64238,0.0,0.0,
midwest-flooding_00000023_post_disaster_r512_c512,midwest-flooding,0.0393829345703125,True,2581,0,0,0,2581,62955,0.0,0.0,
midwest-flooding_00000023_post_disaster_r512_c768,midwest-flooding,0.055023193359375,True,3606,0,0,0,3606,61930,0.0,0.0,
midwest-flooding_00000023_post_disaster_r768_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000023_post_disaster_r768_c512,midwest-flooding,0.09002685546875,True,5900,0,0,0,5900,59636,0.0,0.0,
midwest-flooding_00000025_post_disaster_r512_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000025_post_disaster_r768_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000027_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000035_post_disaster_r0_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000035_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000036_post_disaster_r0_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000036_post_disaster_r512_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000039_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000063_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000063_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000063_post_disaster_r768_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000068_post_disaster_r512_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000068_post_disaster_r512_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000074_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000074_post_disaster_r768_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000079_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000083_post_disaster_r256_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000083_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000083_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000085_post_disaster_r0_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000085_post_disaster_r256_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000107_post_disaster_r0_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000107_post_disaster_r0_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000107_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000107_post_disaster_r768_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000113_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000127_post_disaster_r512_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000127_post_disaster_r512_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000140_post_disaster_r768_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000141_post_disaster_r0_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000141_post_disaster_r512_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000145_post_disaster_r0_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000145_post_disaster_r0_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000145_post_disaster_r256_c0,midwest-flooding,0.0173797607421875,True,1139,0,0,0,1139,64397,0.0,0.0,
midwest-flooding_00000145_post_disaster_r512_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000145_post_disaster_r512_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000145_post_disaster_r768_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000154_post_disaster_r256_c0,midwest-flooding,0.0,False,0,263,0,263,0,65273,,,0.0040130615234375
midwest-flooding_00000154_post_disaster_r512_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000154_post_disaster_r768_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000154_post_disaster_r768_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000161_post_disaster_r0_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000161_post_disaster_r256_c512,midwest-flooding,0.0101165771484375,True,663,0,0,0,663,64873,0.0,0.0,
midwest-flooding_00000161_post_disaster_r512_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000161_post_disaster_r768_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000173_post_disaster_r0_c512,midwest-flooding,0.012237548828125,True,802,935,680,255,122,64479,0.7829591249280369,0.6433301797540208,
midwest-flooding_00000173_post_disaster_r0_c768,midwest-flooding,0.008697509765625,True,570,814,556,258,14,64708,0.8034682080924855,0.6714975845410628,
midwest-flooding_00000175_post_disaster_r0_c0,midwest-flooding,0.0151519775390625,True,993,1109,674,435,319,64108,0.6412940057088488,0.47198879551820727,
midwest-flooding_00000175_post_disaster_r0_c256,midwest-flooding,0.017852783203125,True,1170,0,0,0,1170,64366,0.0,0.0,
midwest-flooding_00000175_post_disaster_r0_c512,midwest-flooding,0.0959320068359375,True,6287,426,0,426,6287,58823,0.0,0.0,
midwest-flooding_00000175_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000178_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000178_post_disaster_r256_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000188_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000197_post_disaster_r0_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000197_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000197_post_disaster_r512_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000197_post_disaster_r768_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000217_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000217_post_disaster_r256_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000217_post_disaster_r512_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000217_post_disaster_r768_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000220_post_disaster_r0_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000220_post_disaster_r512_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000236_post_disaster_r0_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000236_post_disaster_r768_c256,midwest-flooding,0.014434814453125,True,946,0,0,0,946,64590,0.0,0.0,
midwest-flooding_00000313_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000313_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000330_post_disaster_r0_c256,midwest-flooding,0.005828857421875,True,382,0,0,0,382,65154,0.0,0.0,
midwest-flooding_00000330_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000330_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000346_post_disaster_r0_c0,midwest-flooding,0.1474609375,True,9664,10155,8999,1156,665,54716,0.9081184721731672,0.8317005545286507,
midwest-flooding_00000346_post_disaster_r0_c256,midwest-flooding,0.0308837890625,True,2024,0,0,0,2024,63512,0.0,0.0,
midwest-flooding_00000346_post_disaster_r0_c512,midwest-flooding,0.00653076171875,True,428,0,0,0,428,65108,0.0,0.0,
midwest-flooding_00000346_post_disaster_r256_c0,midwest-flooding,0.04449462890625,True,2916,2715,2345,370,571,62250,0.8328893624578227,0.7136335970785149,
midwest-flooding_00000346_post_disaster_r256_c256,midwest-flooding,0.1181182861328125,True,7741,7757,6811,946,930,56849,0.8789521228545619,0.7840451248992748,
midwest-flooding_00000346_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000348_post_disaster_r256_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000348_post_disaster_r256_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000348_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000368_post_disaster_r0_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000368_post_disaster_r256_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000368_post_disaster_r256_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000368_post_disaster_r768_c256,midwest-flooding,0.0266876220703125,True,1749,0,0,0,1749,63787,0.0,0.0,
midwest-flooding_00000368_post_disaster_r768_c512,midwest-flooding,0.0228424072265625,True,1497,0,0,0,1497,64039,0.0,0.0,
midwest-flooding_00000368_post_disaster_r768_c768,midwest-flooding,0.0284423828125,True,1864,0,0,0,1864,63672,0.0,0.0,
midwest-flooding_00000394_post_disaster_r256_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000406_post_disaster_r256_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000406_post_disaster_r512_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000406_post_disaster_r512_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000406_post_disaster_r768_c0,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000406_post_disaster_r768_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000410_post_disaster_r0_c256,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000410_post_disaster_r0_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000410_post_disaster_r512_c256,midwest-flooding,0.0367584228515625,True,2409,6936,2292,4644,117,58483,0.49052969502407706,0.3249680986814122,
midwest-flooding_00000410_post_disaster_r512_c512,midwest-flooding,0.0,False,0,1538,0,1538,0,63998,,,0.023468017578125
midwest-flooding_00000430_post_disaster_r512_c512,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000430_post_disaster_r768_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
midwest-flooding_00000435_post_disaster_r512_c768,midwest-flooding,0.0253753662109375,True,1663,1802,572,1230,1091,62643,0.33015873015873015,0.19771863117870722,
midwest-flooding_00000435_post_disaster_r768_c512,midwest-flooding,0.0106964111328125,True,701,687,73,614,628,64221,0.10518731988472622,0.05551330798479087,
midwest-flooding_00000435_post_disaster_r768_c768,midwest-flooding,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000002_post_disaster_r256_c512,santa-rosa-wildfire,0.0,False,0,610,0,610,0,64926,,,0.009307861328125
santa-rosa-wildfire_00000002_post_disaster_r512_c256,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000002_post_disaster_r768_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000005_post_disaster_r0_c0,santa-rosa-wildfire,0.06597900390625,True,4324,2035,1877,158,2447,61054,0.5903443937726057,0.41878625613565373,
santa-rosa-wildfire_00000005_post_disaster_r0_c256,santa-rosa-wildfire,0.0131683349609375,True,863,1386,833,553,30,64120,0.7407736771898622,0.588276836158192,
santa-rosa-wildfire_00000005_post_disaster_r256_c0,santa-rosa-wildfire,0.3753662109375,True,24600,21067,20317,750,4283,40186,0.8897891256268202,0.8014595660749507,
santa-rosa-wildfire_00000005_post_disaster_r256_c256,santa-rosa-wildfire,0.5549774169921875,True,36371,6254,4596,1658,31775,27507,0.21564809384164224,0.12085513686923137,
santa-rosa-wildfire_00000022_post_disaster_r256_c256,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000022_post_disaster_r512_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000022_post_disaster_r768_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000026_post_disaster_r0_c0,santa-rosa-wildfire,0.0209808349609375,True,1375,1633,929,704,446,63457,0.617686170212766,0.44684944684944683,
santa-rosa-wildfire_00000026_post_disaster_r0_c256,santa-rosa-wildfire,0.0243072509765625,True,1593,1792,1373,419,220,63524,0.8112259970457902,0.6824055666003976,
santa-rosa-wildfire_00000026_post_disaster_r256_c256,santa-rosa-wildfire,0.032928466796875,True,2158,2277,1885,392,273,62986,0.8500563697857948,0.7392156862745098,
santa-rosa-wildfire_00000026_post_disaster_r256_c768,santa-rosa-wildfire,0.047576904296875,True,3118,2866,2504,362,614,62056,0.8368983957219251,0.7195402298850575,
santa-rosa-wildfire_00000026_post_disaster_r512_c256,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000026_post_disaster_r512_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000026_post_disaster_r512_c768,santa-rosa-wildfire,0.0115509033203125,True,757,862,588,274,169,64505,0.7263743051266214,0.5703200775945684,
santa-rosa-wildfire_00000026_post_disaster_r768_c512,santa-rosa-wildfire,0.040863037109375,True,2678,1944,1555,389,1123,62469,0.6728688879273041,0.5070101075970004,
santa-rosa-wildfire_00000026_post_disaster_r768_c768,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000039_post_disaster_r0_c768,santa-rosa-wildfire,0.061004638671875,True,3998,4982,3667,1315,331,60223,0.8167037861915367,0.6901938641069076,
santa-rosa-wildfire_00000039_post_disaster_r256_c512,santa-rosa-wildfire,0.0230255126953125,True,1509,1440,1272,168,237,63859,0.8626653102746694,0.7584973166368515,
santa-rosa-wildfire_00000039_post_disaster_r256_c768,santa-rosa-wildfire,0.1040496826171875,True,6819,7912,6039,1873,780,56844,0.8199036046432693,0.6947768062586286,
santa-rosa-wildfire_00000039_post_disaster_r512_c0,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000039_post_disaster_r512_c256,santa-rosa-wildfire,0.0668487548828125,True,4381,5146,4123,1023,258,60132,0.8655400440852314,0.7629533678756477,
santa-rosa-wildfire_00000039_post_disaster_r512_c512,santa-rosa-wildfire,0.073455810546875,True,4814,5360,4532,828,282,59894,0.8908983683900138,0.8032612548741581,
santa-rosa-wildfire_00000039_post_disaster_r768_c256,santa-rosa-wildfire,0.1089630126953125,True,7141,7041,6434,607,707,57788,0.9073473417007474,0.8304078471863707,
santa-rosa-wildfire_00000039_post_disaster_r768_c512,santa-rosa-wildfire,0.0117034912109375,True,767,2417,750,1667,17,63102,0.47110552763819097,0.30813475760065734,
santa-rosa-wildfire_00000063_post_disaster_r0_c0,santa-rosa-wildfire,0.281219482421875,True,18430,22317,16693,5624,1737,41482,0.8193486637053035,0.6939802111914858,
santa-rosa-wildfire_00000063_post_disaster_r0_c256,santa-rosa-wildfire,0.2587127685546875,True,16955,23108,15870,7238,1085,41343,0.7922522027806205,0.6559748687636919,
santa-rosa-wildfire_00000063_post_disaster_r0_c512,santa-rosa-wildfire,0.1800994873046875,True,11803,15342,10310,5032,1493,48701,0.7596242401915638,0.6124146124146124,
santa-rosa-wildfire_00000063_post_disaster_r0_c768,santa-rosa-wildfire,0.1194000244140625,True,7825,9086,5806,3280,2019,54431,0.6866536573827686,0.5228275551553354,
santa-rosa-wildfire_00000063_post_disaster_r256_c0,santa-rosa-wildfire,0.311004638671875,True,20382,24363,17708,6655,2674,38499,0.7915074309978769,0.6549543218552354,
santa-rosa-wildfire_00000063_post_disaster_r256_c256,santa-rosa-wildfire,0.2586517333984375,True,16951,23668,15695,7973,1256,40612,0.7727910583716979,0.6297143315679666,
santa-rosa-wildfire_00000063_post_disaster_r256_c512,santa-rosa-wildfire,0.1912078857421875,True,12531,14957,10361,4596,2170,48409,0.7538562281722934,0.6049512465697436,
santa-rosa-wildfire_00000063_post_disaster_r256_c768,santa-rosa-wildfire,0.1405181884765625,True,9209,11778,8605,3173,604,53154,0.8200314480392624,0.6949604264254563,
santa-rosa-wildfire_00000063_post_disaster_r512_c0,santa-rosa-wildfire,0.2340545654296875,True,15339,19293,13823,5470,1516,44727,0.7982790482790483,0.6642798788985536,
santa-rosa-wildfire_00000063_post_disaster_r512_c256,santa-rosa-wildfire,0.2585296630859375,True,16943,20106,15233,4873,1710,43720,0.8223163918054468,0.6982489915658232,
santa-rosa-wildfire_00000063_post_disaster_r512_c512,santa-rosa-wildfire,0.1421051025390625,True,9313,10606,8575,2031,738,54192,0.8609869973392239,0.7559062059238364,
santa-rosa-wildfire_00000063_post_disaster_r512_c768,santa-rosa-wildfire,0.0653228759765625,True,4281,5719,3934,1785,347,59470,0.7868,0.6485328058028355,
santa-rosa-wildfire_00000063_post_disaster_r768_c0,santa-rosa-wildfire,0.1570892333984375,True,10295,10722,8133,2589,2162,52652,0.7739449017462054,0.6312480596088171,
santa-rosa-wildfire_00000063_post_disaster_r768_c256,santa-rosa-wildfire,0.2159576416015625,True,14153,20603,12231,8372,1922,43011,0.7038209230060997,0.5429966703662598,
santa-rosa-wildfire_00000063_post_disaster_r768_c512,santa-rosa-wildfire,0.2215423583984375,True,14519,18543,12741,5802,1778,45215,0.7707337729114996,0.6269868608828306,
santa-rosa-wildfire_00000063_post_disaster_r768_c768,santa-rosa-wildfire,0.1320037841796875,True,8651,9715,6410,3305,2241,53580,0.6980289665686594,0.5361324857811978,
santa-rosa-wildfire_00000069_post_disaster_r256_c0,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000069_post_disaster_r256_c512,santa-rosa-wildfire,0.0,False,0,239,0,239,0,65297,,,0.0036468505859375
santa-rosa-wildfire_00000069_post_disaster_r512_c0,santa-rosa-wildfire,0.0194854736328125,True,1277,1151,1042,109,235,64150,0.8583196046128501,0.7518037518037518,
santa-rosa-wildfire_00000069_post_disaster_r512_c256,santa-rosa-wildfire,0.009429931640625,True,618,520,474,46,144,64872,0.8330404217926186,0.713855421686747,
santa-rosa-wildfire_00000069_post_disaster_r768_c256,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000078_post_disaster_r0_c0,santa-rosa-wildfire,0.0753631591796875,True,4939,5117,4132,985,807,59612,0.8217979315831344,0.6975016880486158,
santa-rosa-wildfire_00000078_post_disaster_r0_c512,santa-rosa-wildfire,0.0194854736328125,True,1277,1072,738,334,539,63925,0.6283524904214559,0.4581005586592179,
santa-rosa-wildfire_00000078_post_disaster_r256_c0,santa-rosa-wildfire,0.0149078369140625,True,977,853,797,56,180,64503,0.8710382513661202,0.771539206195547,
santa-rosa-wildfire_00000078_post_disaster_r256_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000078_post_disaster_r512_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000091_post_disaster_r0_c768,santa-rosa-wildfire,0.0797576904296875,True,5227,6100,4609,1491,618,58818,0.813807716076631,0.6860672819291456,
santa-rosa-wildfire_00000091_post_disaster_r256_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000091_post_disaster_r256_c768,santa-rosa-wildfire,0.0070648193359375,True,463,742,436,306,27,64767,0.7236514522821577,0.5669700910273082,
santa-rosa-wildfire_00000091_post_disaster_r768_c256,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000098_post_disaster_r0_c0,santa-rosa-wildfire,0.0340728759765625,True,2233,1865,1490,375,743,62928,0.7271839921913128,0.571319018404908,
santa-rosa-wildfire_00000098_post_disaster_r0_c256,santa-rosa-wildfire,0.059661865234375,True,3910,3556,2847,709,1063,60917,0.7626573801232253,0.6163671790430829,
santa-rosa-wildfire_00000098_post_disaster_r0_c512,santa-rosa-wildfire,0.103973388671875,True,6814,7093,5468,1625,1346,57097,0.786366577982311,0.6479440692025121,
santa-rosa-wildfire_00000098_post_disaster_r0_c768,santa-rosa-wildfire,0.0799407958984375,True,5239,5666,4702,964,537,59333,0.8623567171022467,0.7580203127518943,
santa-rosa-wildfire_00000098_post_disaster_r256_c256,santa-rosa-wildfire,0.0959930419921875,True,6291,5817,5267,550,1024,58695,0.870003303600925,0.7699166788481216,
santa-rosa-wildfire_00000098_post_disaster_r256_c512,santa-rosa-wildfire,0.0699615478515625,True,4585,8651,3697,4954,888,55997,0.5586279842852826,0.387566830904707,
santa-rosa-wildfire_00000098_post_disaster_r256_c768,santa-rosa-wildfire,0.0345916748046875,True,2267,3917,2119,1798,148,61471,0.6853169469598965,0.521279212792128,
santa-rosa-wildfire_00000098_post_disaster_r512_c0,santa-rosa-wildfire,0.06890869140625,True,4516,3425,2517,908,1999,60112,0.6339251983377409,0.46404867256637167,
santa-rosa-wildfire_00000098_post_disaster_r512_c256,santa-rosa-wildfire,0.0767059326171875,True,5027,4869,3161,1708,1866,58801,0.6388439773645918,0.46933927245731255,
santa-rosa-wildfire_00000098_post_disaster_r512_c512,santa-rosa-wildfire,0.06842041015625,True,4484,4634,3811,823,673,60229,0.8359289317832858,0.7181081590352365,
santa-rosa-wildfire_00000098_post_disaster_r512_c768,santa-rosa-wildfire,0.0189056396484375,True,1239,3666,1182,2484,57,61813,0.4819571865443425,0.3174858984689766,
santa-rosa-wildfire_00000098_post_disaster_r768_c0,santa-rosa-wildfire,0.0460357666015625,True,3017,3327,2491,836,526,61683,0.7853089533417402,0.6465092135997924,
santa-rosa-wildfire_00000098_post_disaster_r768_c256,santa-rosa-wildfire,0.088165283203125,True,5778,6195,5034,1161,744,58597,0.8408920070157855,0.7254647643752702,
santa-rosa-wildfire_00000098_post_disaster_r768_c512,santa-rosa-wildfire,0.0425262451171875,True,2787,3270,2112,1158,675,61591,0.6973749380881624,0.535361216730038,
santa-rosa-wildfire_00000098_post_disaster_r768_c768,santa-rosa-wildfire,0.0623626708984375,True,4087,3362,2860,502,1227,60947,0.7678883071553229,0.623229461756374,
santa-rosa-wildfire_00000111_post_disaster_r0_c0,santa-rosa-wildfire,0.02301025390625,True,1508,1622,1393,229,115,63799,0.8900958466453675,0.8019573978123201,
santa-rosa-wildfire_00000111_post_disaster_r0_c256,santa-rosa-wildfire,0.0341339111328125,True,2237,2018,1804,214,433,63085,0.8479435957696827,0.7360261117911057,
santa-rosa-wildfire_00000111_post_disaster_r0_c768,santa-rosa-wildfire,0.022216796875,True,1456,1493,1105,388,351,63692,0.7494065785011869,0.5992407809110629,
santa-rosa-wildfire_00000111_post_disaster_r256_c0,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000111_post_disaster_r256_c256,santa-rosa-wildfire,0.0058135986328125,True,381,653,378,275,3,64880,0.7311411992263056,0.5762195121951219,
santa-rosa-wildfire_00000111_post_disaster_r256_c512,santa-rosa-wildfire,0.26409912109375,True,17308,19538,15659,3879,1649,44349,0.8499701460131358,0.7390852881483929,
santa-rosa-wildfire_00000111_post_disaster_r512_c0,santa-rosa-wildfire,0.0,False,0,157,0,157,0,65379,,,0.0023956298828125
santa-rosa-wildfire_00000111_post_disaster_r512_c256,santa-rosa-wildfire,0.0686798095703125,True,4501,5555,4175,1380,326,59655,0.8303500397772474,0.7099132800544126,
santa-rosa-wildfire_00000111_post_disaster_r512_c512,santa-rosa-wildfire,0.251678466796875,True,16494,18634,14457,4177,2037,44865,0.8231040765201548,0.6993856126941125,
santa-rosa-wildfire_00000111_post_disaster_r768_c256,santa-rosa-wildfire,0.06695556640625,True,4388,4975,4126,849,262,60299,0.8813414503898324,0.7878556425434409,
santa-rosa-wildfire_00000111_post_disaster_r768_c512,santa-rosa-wildfire,0.116729736328125,True,7650,8573,7094,1479,556,56407,0.8745608087283486,0.7770840179647278,
santa-rosa-wildfire_00000124_post_disaster_r0_c0,santa-rosa-wildfire,0.2309417724609375,True,15135,18897,14024,4873,1111,45528,0.8241654913023038,0.7009196321471411,
santa-rosa-wildfire_00000124_post_disaster_r0_c256,santa-rosa-wildfire,0.2752227783203125,True,18037,21144,15545,5599,2492,41900,0.7934968479620224,0.6576831951260789,
santa-rosa-wildfire_00000124_post_disaster_r0_c512,santa-rosa-wildfire,0.1754302978515625,True,11497,14092,10467,3625,1030,50414,0.8180858962835593,0.6921703478375876,
